dataset,optimiser_variant,batch_size,with_rff,learning_rate,l2_radius,tail_avg_loss,time_elapsed_sec
higgs,momentum,8,True,0.1,2.5,0.91788065,19.371967300001415
higgs,momentum,32,True,0.1,2.5,0.9178417,14.618546099998639
higgs,momentum,128,True,0.1,2.5,0.9218431,13.236982000002172
higgs,momentum,256,True,0.1,2.5,0.9260154,13.115689400001429
higgs,adagrad,1,True,0.1,2.5,0.9480851,61.41262099999585
higgs,adagrad,8,True,0.1,2.5,0.9291835,19.779181700010668
higgs,adagrad,32,True,0.1,2.5,0.92247975,14.687768200004939
higgs,adagrad,128,True,0.1,2.5,0.9191346,13.34967010001128
higgs,adagrad,256,True,0.1,2.5,0.91922843,13.08783350000158
higgs,sgd,1,False,0.1,5.0,0.91530085,43.57465680000314
higgs,sgd,8,False,0.1,5.0,0.9299589,10.151529800001299
higgs,sgd,32,False,0.1,5.0,0.93547386,6.432908999995561
higgs,sgd,128,False,0.1,5.0,0.9618623,5.480473499992513
higgs,sgd,256,False,0.1,5.0,0.97392035,5.284650300003705
higgs,momentum,1,False,0.1,5.0,0.8892604,44.673143699998036
higgs,momentum,8,False,0.1,5.0,0.88913447,10.488315900001908
higgs,momentum,32,False,0.1,5.0,0.8989079,6.397969999990892
higgs,momentum,128,False,0.1,5.0,0.9173069,5.374239700002363
higgs,momentum,256,False,0.1,5.0,0.92327404,5.430289099997026
higgs,adagrad,1,False,0.1,5.0,0.97188073,49.10930840000219
higgs,adagrad,8,False,0.1,5.0,0.9432753,10.80679550000059
higgs,adagrad,32,False,0.1,5.0,0.9412253,6.673507400002563
higgs,adagrad,128,False,0.1,5.0,0.9341624,5.6861749999952735
higgs,adagrad,256,False,0.1,5.0,0.9334558,5.400321000008262
higgs,sgd,1,True,0.1,5.0,0.9205527,54.83515279999119
higgs,sgd,8,True,0.1,5.0,0.93075186,17.792881100001978
higgs,sgd,32,True,0.1,5.0,0.93478537,13.568131399995764
higgs,sgd,128,True,0.1,5.0,0.9565475,12.354126599995652
higgs,sgd,256,True,0.1,5.0,0.97014743,12.243978400001652
higgs,momentum,1,True,0.1,5.0,0.8952685,56.965692899990245
higgs,momentum,8,True,0.1,5.0,0.89518094,19.17875139998796
higgs,momentum,32,True,0.1,5.0,0.9086267,15.011234200006584
higgs,momentum,128,True,0.1,5.0,0.9218359,12.608065000007628
higgs,momentum,256,True,0.1,5.0,0.9259832,12.120948199997656
higgs,adagrad,1,True,0.1,5.0,0.9548466,59.649209400013206
higgs,adagrad,8,True,0.1,5.0,0.9295259,18.808527499990305
higgs,adagrad,32,True,0.1,5.0,0.9201505,13.433959400004824
higgs,adagrad,128,True,0.1,5.0,0.91115403,12.193729899998289
higgs,adagrad,256,True,0.1,5.0,0.9039645,12.016689199997927
higgs,sgd,1,False,1.0,0.1,0.9945935,43.20964850000746
higgs,sgd,8,False,1.0,0.1,0.9950325,10.217915100001846
higgs,sgd,32,False,1.0,0.1,0.9951552,5.9904450999893015
higgs,sgd,128,False,1.0,0.1,0.99520993,5.203258399997139
higgs,sgd,256,False,1.0,0.1,0.9952243,4.893735300007393
higgs,momentum,1,False,1.0,0.1,0.9965134,44.801722200005315
higgs,momentum,8,False,1.0,0.1,0.995636,9.973365900004865
higgs,momentum,32,False,1.0,0.1,0.99539036,6.033316700006253
higgs,momentum,128,False,1.0,0.1,0.99530697,5.154162999999244
higgs,momentum,256,False,1.0,0.1,0.99527454,4.973355399997672
higgs,adagrad,1,False,1.0,0.1,0.9952869,46.46697239999776
higgs,adagrad,8,False,1.0,0.1,0.99528027,10.273508700003731
higgs,adagrad,32,False,1.0,0.1,0.99526775,6.259311999994679
higgs,adagrad,128,False,1.0,0.1,0.99525744,5.17598280000675
higgs,adagrad,256,False,1.0,0.1,0.9952615,5.031213199996273
higgs,sgd,1,True,1.0,0.1,0.9942936,57.6920356000046
higgs,sgd,8,True,1.0,0.1,0.9947151,18.961974000005284
higgs,sgd,32,True,1.0,0.1,0.9948256,14.541738100000657
higgs,sgd,128,True,1.0,0.1,0.994874,13.356533699989086
higgs,sgd,256,True,1.0,0.1,0.99488705,13.219202399995993
higgs,momentum,1,True,1.0,0.1,0.9962342,60.73449410000467
higgs,momentum,8,True,1.0,0.1,0.99528885,19.528618399999687
higgs,momentum,32,True,1.0,0.1,0.9950175,14.680684699997073
higgs,momentum,128,True,1.0,0.1,0.9949461,12.794485000005807
higgs,momentum,256,True,1.0,0.1,0.99492663,13.06628620000265
higgs,adagrad,1,True,1.0,0.1,0.99492687,63.57585700000345
higgs,adagrad,8,True,1.0,0.1,0.99489707,20.4311646999995
higgs,adagrad,32,True,1.0,0.1,0.99486053,15.384245399996871
higgs,adagrad,128,True,1.0,0.1,0.9948306,13.512580399998114
higgs,adagrad,256,True,1.0,0.1,0.9948323,13.331436100008432
higgs,sgd,1,False,1.0,1.0,0.9518775,44.16184789998806
higgs,sgd,8,False,1.0,1.0,0.9523088,9.918146299998625
higgs,sgd,32,False,1.0,1.0,0.9524112,6.326946200002567
higgs,sgd,128,False,1.0,1.0,0.95245755,5.456195999999181
higgs,sgd,256,False,1.0,1.0,0.9524675,5.128153800003929
higgs,momentum,1,False,1.0,1.0,0.9544331,46.30890420000651
higgs,momentum,8,False,1.0,1.0,0.9530357,10.4787662000017
higgs,momentum,32,False,1.0,1.0,0.9527168,6.517372999995132
