dataset,optimiser_variant,batch_size,with_rff,learning_rate,l2_radius,tail_avg_loss,time_elapsed_sec
higgs,adagrad,8,True,0.01,1.5,0.9846126,20.58196590001171
higgs,adagrad,32,True,0.01,1.5,0.9536218,16.192868500002078
higgs,adagrad,128,True,0.01,1.5,0.94059217,14.22918349999236
higgs,adagrad,256,True,0.01,1.5,0.9359609,14.479883900014102
higgs,sgd,1,False,0.01,1.7,0.95627713,45.46885239999392
higgs,sgd,8,False,0.01,1.7,0.9851,10.511407700003474
higgs,sgd,32,False,0.01,1.7,0.9924542,6.379912599993986
higgs,sgd,128,False,0.01,1.7,0.9962816,5.230237199997646
higgs,sgd,256,False,0.01,1.7,0.9973944,5.117059699987294
higgs,momentum,1,False,0.01,1.7,0.92792094,44.55149480000546
higgs,momentum,8,False,0.01,1.7,0.9300332,10.068539100000635
higgs,momentum,32,False,0.01,1.7,0.9355277,6.290833899998688
higgs,momentum,128,False,0.01,1.7,0.96281636,5.319170800008578
higgs,momentum,256,False,0.01,1.7,0.973829,5.146020799991675
higgs,adagrad,1,False,0.01,1.7,0.9965844,47.20075069999439
higgs,adagrad,8,False,0.01,1.7,0.9957995,10.460818799998378
higgs,adagrad,32,False,0.01,1.7,0.99198186,6.50324219999311
higgs,adagrad,128,False,0.01,1.7,0.9922323,5.379743600002257
higgs,adagrad,256,False,0.01,1.7,0.9882773,5.221091700004763
higgs,sgd,1,True,0.01,1.7,0.9508445,56.769769400008954
higgs,sgd,8,True,0.01,1.7,0.98284674,19.098883200000273
higgs,sgd,32,True,0.01,1.7,0.9912894,14.071842100005597
higgs,sgd,128,True,0.01,1.7,0.99577296,12.891393999991124
higgs,sgd,256,True,0.01,1.7,0.99695635,13.342180200008443
higgs,momentum,1,True,0.01,1.7,0.9269115,57.68431550000969
higgs,momentum,8,True,0.01,1.7,0.9306885,19.204496699996525
higgs,momentum,32,True,0.01,1.7,0.93481654,14.71023339999374
higgs,momentum,128,True,0.01,1.7,0.95644385,14.242553299991414
higgs,momentum,256,True,0.01,1.7,0.9699731,13.25116590000107
higgs,adagrad,1,True,0.01,1.7,0.9787306,62.39841029999661
higgs,adagrad,8,True,0.01,1.7,0.9744061,19.672348299995065
higgs,adagrad,32,True,0.01,1.7,0.96436614,14.099760700002662
higgs,adagrad,128,True,0.01,1.7,0.9359833,12.740381600000546
higgs,adagrad,256,True,0.01,1.7,0.9351188,12.687028999993345
higgs,sgd,1,False,0.01,1.9,0.9571944,44.31403519999003
higgs,sgd,8,False,0.01,1.9,0.9848107,10.015971300003002
higgs,sgd,32,False,0.01,1.9,0.9924741,6.561706399996183
higgs,sgd,128,False,0.01,1.9,0.99620646,5.608764100004919
higgs,sgd,256,False,0.01,1.9,0.9973591,5.657178699999349
higgs,momentum,1,False,0.01,1.9,0.92458177,46.13302019999537
higgs,momentum,8,False,0.01,1.9,0.92992663,10.579048800005694
higgs,momentum,32,False,0.01,1.9,0.9354546,6.680973900001845
higgs,momentum,128,False,0.01,1.9,0.96238446,5.743190200009849
higgs,momentum,256,False,0.01,1.9,0.97387624,5.5490403000003425
higgs,adagrad,1,False,0.01,1.9,1.0001352,49.3226474999974
higgs,adagrad,8,False,0.01,1.9,0.9979689,11.108885199995711
higgs,adagrad,32,False,0.01,1.9,0.9936342,6.9323016999987885
higgs,adagrad,128,False,0.01,1.9,0.9894451,5.818792599995504
higgs,adagrad,256,False,0.01,1.9,0.9889133,5.644665700005135
higgs,sgd,1,True,0.01,1.9,0.951027,59.274104199997964
higgs,sgd,8,True,0.01,1.9,0.98254794,19.559257399989292
higgs,sgd,32,True,0.01,1.9,0.99119294,14.756411800000933
higgs,sgd,128,True,0.01,1.9,0.99564946,13.897543899991433
higgs,sgd,256,True,0.01,1.9,0.99698824,13.776854299998377
higgs,momentum,1,True,0.01,1.9,0.9243362,60.14481159999559
higgs,momentum,8,True,0.01,1.9,0.9306918,20.32929699998931
higgs,momentum,32,True,0.01,1.9,0.93479466,15.39033730000665
higgs,momentum,128,True,0.01,1.9,0.9565346,14.090202699997462
higgs,momentum,256,True,0.01,1.9,0.969692,13.775278100001742
higgs,adagrad,1,True,0.01,1.9,0.97532344,64.31511909999244
higgs,adagrad,8,True,0.01,1.9,0.99797785,20.633467500010738
higgs,adagrad,32,True,0.01,1.9,0.9521024,15.834269299986772
higgs,adagrad,128,True,0.01,1.9,0.93579483,14.06775970000308
higgs,adagrad,256,True,0.01,1.9,0.9352251,14.55853510000452
higgs,sgd,1,False,0.01,2.1,0.95827603,45.56103310000617
higgs,sgd,8,False,0.01,2.1,0.984821,10.574456399990595
higgs,sgd,32,False,0.01,2.1,0.9925146,6.837808099997346
higgs,sgd,128,False,0.01,2.1,0.9962994,5.291738600004464
higgs,sgd,256,False,0.01,2.1,0.9973733,5.303661900004954
higgs,momentum,1,False,0.01,2.1,0.92162883,53.27557610000076
higgs,momentum,8,False,0.01,2.1,0.9299696,10.047840300001553
higgs,momentum,32,False,0.01,2.1,0.9355153,6.266398799998569
higgs,momentum,128,False,0.01,2.1,0.9631705,5.1421878000110155
higgs,momentum,256,False,0.01,2.1,0.9735588,4.949497900001006
higgs,adagrad,1,False,0.01,2.1,0.99811906,45.65254310000455
higgs,adagrad,8,False,0.01,2.1,0.99639606,10.17952229999355
higgs,adagrad,32,False,0.01,2.1,0.99326605,6.206597299998975
higgs,adagrad,128,False,0.01,2.1,0.9894891,5.137243600009242
higgs,adagrad,256,False,0.01,2.1,0.9885099,4.97313060000306
higgs,sgd,1,True,0.01,2.1,0.95108753,54.64838779999991
higgs,sgd,8,True,0.01,2.1,0.98266,18.35250690000248
higgs,sgd,32,True,0.01,2.1,0.99141216,13.393386900002952
higgs,sgd,128,True,0.01,2.1,0.9957446,12.213096099992981
higgs,sgd,256,True,0.01,2.1,0.9969963,12.080485300000873
higgs,momentum,1,True,0.01,2.1,0.9220623,55.915439200005494
higgs,momentum,8,True,0.01,2.1,0.93072903,19.017341200000374
higgs,momentum,32,True,0.01,2.1,0.9347863,14.063637999992352
higgs,momentum,128,True,0.01,2.1,0.9574616,13.588128200004576
higgs,momentum,256,True,0.01,2.1,0.96945,12.377724200006924
higgs,adagrad,1,True,0.01,2.1,0.9975517,59.920575299998745
higgs,adagrad,8,True,0.01,2.1,0.99866706,18.99025590000383
higgs,adagrad,32,True,0.01,2.1,0.9624737,13.509171099998639
higgs,adagrad,128,True,0.01,2.1,0.9359605,12.192742999992333
higgs,adagrad,256,True,0.01,2.1,0.9353614,12.226152300005197
